Date,GOOGL,GE,CAT,AVGO,MSFT,RTX,DIS,NFLX,V,SCHW,ABBV,JPM,NVDA,AXP,WMT,JNJ,INTC,ORCL,PEP,IBM,CRM,BLK,BAC,META,CSCO,PM,KO,HD,AAPL,T,ABT,TMO,MA,CVX,COST,LLY,BRK-B,QCOM,UNH,XOM,NOW,MCD,ISRG,TMUS,NEE,TSLA,PG,MRK,AMZN,AMD
2025-01-02,0.0,0.0183878413361047,0.0,0.0,0.0,-0.0077579649108361,-0.0195812865450374,-0.0553042968068135,0.0,-0.014490787484982,-0.0237962785018086,0.0,-0.0173522806655219,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008638830558205,-0.0387406926048542,0.0,0.0,0.0,0.0,-0.0326176465566702,-0.0124514950818842,0.0,0.0,-0.0499342704099045,-0.0099612558047692,0.0377748243444973,0.0,0.0,0.0,0.0280566232914145,-0.0187098255978952,0.0,0.032070706948506,-0.0071754418095664,-0.0282356929418756,-0.0348706432822728,0.0,-0.0374891621796665,-0.0590700086702991,0.0407614203354664,0.0,0.0,0.0,-0.0380502067677911
2025-01-03,0.0,-0.0022679656572552,0.0,0.0,0.0,0.0161387336917333,-0.027707824123656,-0.0462629933946527,0.0,-0.024042892673014,-0.0247213094435585,0.0,-0.0778016570789184,0.0,0.0,0.0,0.0,0.0,0.0,-0.0235796098985785,-0.0415439676354156,0.0,0.0,0.0,0.0,-0.036633287283102,-0.0016194084877909,0.0,0.0,-0.0489634144956308,-0.0056224139449485,0.0441712701351075,0.0,0.0,0.0,0.0198214793052742,-0.0212761133001764,0.0,0.0548538297240497,0.0132579296966788,-0.0540432571606047,-0.0378247979600285,0.0,-0.0257861068903554,-0.0698708005078067,-0.01737161300166,0.0,0.0,0.0,-0.0642099615171084
2025-01-06,0.0,0.0255726514360736,0.0,0.0,0.0,0.0470640036669238,-0.0263845135043371,-0.0605472447449676,0.0,-0.0287326385954539,-0.0252637584539704,0.0,-0.1182493410629014,0.0,0.0,0.0,0.0,0.0,0.0,-0.0220954695711291,-0.0211478239802445,0.0,0.0,0.0,0.0,-0.0209090808206353,0.0202269283745908,0.0,0.0,-0.0353982801285756,-0.000176966315454,0.03685844431762,0.0,0.0,0.0,-0.0263887113915329,-0.0030570985835871,0.0,0.0585395454759873,0.0183776071671839,-0.0424864283840976,-0.0362790278911326,0.0,0.0084753166568667,-0.0457607327988687,-0.0357377518006521,0.0,0.0,0.0,-0.1038981582153235
2025-01-07,0.0,0.0463118556125885,0.0,0.0,0.0,0.0373692785025332,-0.0288176595929756,-0.0351801005355979,0.0,0.0193745015844244,-0.0455633750983156,0.0,-0.0278292701118169,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175478112911083,-0.0116024654499456,0.0,0.0,0.0,0.0,-0.0238055959911366,0.0152860010329276,0.0,0.0,-0.0130631038540984,-0.0202822135873863,0.0106660790408874,0.0,0.0,0.0,-0.0343338056193325,0.0123421270250017,0.0,0.0567233503357438,0.0253793299883262,-1.8991159499437416e-05,-0.0243312664478663,0.0,0.0087595396177355,-0.0161862755176598,0.0858606783823547,0.0,0.0,0.0,-0.0578811171020069
2025-01-08,0.0,0.0396206034339645,0.0,0.0,0.0,0.0391649498554218,-0.0300656248863949,-0.0372914341517857,0.0,0.0343835909072667,-0.0268907733992034,0.0,-0.0466775623270507,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023299087316812,-0.0211073540083005,0.0,0.0,0.0,0.0,-0.0169046245550302,0.0087506226468769,0.0,0.0,-0.0072136990626989,-0.0029758979246443,0.0307930000594749,0.0,0.0,0.0,-0.0376260717709329,0.0242785085641237,0.0,-0.0265576578102934,0.0410548899010518,0.0077020612951057,-0.024956444107464,0.0,0.0010671664948944,0.0100481042693942,0.0478047419002929,0.0,0.0,0.0,-0.0279054005144205
2025-01-10,0.0,0.0650008940731305,0.0,0.0,0.0,0.0521240549751194,-0.0150023456964633,0.0243645896274844,0.0,0.0500207116525928,-0.0206085553924013,0.0,0.013244080665562,0.0,0.0,0.0,0.0,0.0,0.0,0.022935123031321,0.0211105594658784,0.0,0.0,0.0,0.0,0.0379000832623199,0.0268544194832773,0.0,0.0,0.0276625341953129,0.0104176460134766,0.0319743816885751,0.0,0.0,0.0,-0.0927366563906225,0.057131903347261,0.0,-0.0209913626621075,0.0542519122360405,0.0457850968102209,-0.0048173474666982,0.0,0.0362990916146204,0.0501633277024369,0.0804580497323508,0.0,0.0,0.0,0.0467080155651744
2025-01-13,0.0,0.092848353416912,0.0,0.0,0.0,0.0680312746862659,0.0057364462128399,0.0349760385306905,0.0,0.113817729510782,-0.0233676856085208,0.0,0.0570442569033624,0.0,0.0,0.0,0.0,0.0,0.0,0.0315547415038934,0.0243519880756968,0.0,0.0,0.0,0.0,0.0532538863829687,0.0124898073642898,0.0,0.0,0.0431354512157977,0.0318049155974236,0.0315739800739207,0.0,0.0,0.0,-0.0691302681358944,0.0555518088321338,0.0,-0.0298444468656687,0.0199469328109966,0.079853098363142,-0.0035963033307122,0.0,0.0282488456368306,0.0580943763864312,0.0514740767431853,0.0,0.0,0.0,0.0422775238439714
2025-01-14,0.0,0.065023181953596,0.0,0.0,0.0,0.0410981500171272,0.0063817498564902,0.1516054588592557,0.0,0.1141830599168001,-0.036172064899614,0.0,0.1161962162694876,0.0,0.0,0.0,0.0,0.0,0.0,0.0253042227638848,0.0280644938259773,0.0,0.0,0.0,0.0,0.0373090075411672,-0.0041908789876468,0.0,0.0,0.0238532328423048,0.0421164597205152,0.031598479200116,0.0,0.0,0.0,0.0121759778378733,0.0232873608753974,0.0,-0.044175561780726,-0.0017317028736087,0.0910316218783171,-0.0008167500522661,0.0,0.0186758807395006,0.007502125355278,0.0473054816150757,0.0,0.0,0.0,0.0659833224545396
2025-01-15,0.0,0.1137612209740015,0.0,0.0,0.0,0.0604585170798759,0.0264374246837078,0.1610355009234494,0.0,0.1143089566974397,-0.0039685317207371,0.0,0.0805930364417812,0.0,0.0,0.0,0.0,0.0,0.0,0.0273144323054981,0.0420351222009676,0.0,0.0,0.0,0.0,0.0583916804000272,-0.0038854083970891,0.0,0.0,0.0282976195139785,0.1090909353109053,0.042395789661952,0.0,0.0,0.0,0.0265955829489312,0.0028788396731302,0.0,-0.025118626123771,-0.0121962208259135,0.0759583219509665,0.0075451823411858,0.0,0.0085900857334522,-0.0008658905729687,-0.0369903234149185,0.0,0.0,0.0,0.0256752405348539
2025-01-16,0.0,0.0946366639978926,0.0,0.0,0.0,0.0402623153825529,0.0535412796041256,0.1605233240999639,0.0,0.0836975170974312,-0.0195739433288388,0.0,0.0677546402389679,0.0,0.0,0.0,0.0,0.0,0.0,0.0096110633003307,0.043375015258789,0.0,0.0,0.0,0.0,0.0624373584056374,-0.0053012342338102,0.0,0.0,0.0317892298382773,0.0976208827994833,0.0233394186301356,0.0,0.0,0.0,0.0367080233035714,0.0008210818366436,0.0,0.0429307538043273,-0.0238950416817016,0.0641529608539239,0.0204475635246528,0.0,0.0130707176093569,0.0204567609399815,-0.0174955792948907,0.0,0.0,0.0,0.0371495593193786
